1.0	35	0.864891865526374	0.965754176825625	1.104259262360624	1.248141362107739	1.400496875187512	1.574074317231975	1.779378607376011	2.036674116171585	2.315973024093928	2.712026766493007	3.123241279739137	3.713494044717398	4.299642647308096	5.701559155189336	7.497654218285716	13.663522090114046	53.491343362829920	85.102455247591040	89.353704861550540	90.565009024974020	91.746362142523880	91.818809369785180	91.871767673726900	91.986277058214220	92.213898595546480	92.002375032420140	92.049097957403020	92.139175090877800	92.659110386606320	92.265027146126160	92.319791491572480	92.207303509879400	92.130661284166740	91.115366755577580	89.764243331560860	85.555163907748800	50.982095996209040	13.148708977837234	7.381670063582822	5.681977959319886	4.281260707187189	3.682688403656453	3.066459830590890	2.715397477196533	2.355602938125945	2.068115433227011	1.767730915965643	1.587459617865379	1.388228299169467	1.260850330652854	1.119306274375516	0.991984970691956	0.883815006241420
0.5	34	0.000000000000000	0.953295678845624	1.091242393362474	1.217812653618802	1.385831579094570	1.570761556162837	1.768947262111073	2.032343956115367	2.350913567891499	2.723702734947191	3.174500252642446	3.763328132980650	4.522141701502976	5.576643720868630	8.617570214646988	13.892340954277084	54.417173293356580	85.116852041887140	88.753893246774240	90.660491643279080	91.418158359344780	91.802985138806460	91.838495328744860	91.697792095561960	91.986882312421920	91.814573475516080	91.980329630539380	91.814476832478540	92.194678681383800	91.794191894978720	92.099836696432860	92.183305178758780	92.015905867569340	91.438863786796780	89.230482901131720	85.654714510652240	50.922295264715200	13.313339503929476	8.415361516849294	5.564208467194200	4.486627533197437	3.705163471315994	3.134335303306432	2.739315563574676	2.404264426432242	2.078009170702092	1.818702554553013	1.594208765461732	1.428856966440212	1.268884342420818	1.121023739221500	1.002227396735850	0.000000000000000
0.0	33	0.850622566879522	0.959660815489650	1.089601978624845	1.229172564487989	1.354255231409132	1.550495302864344	1.693304928790080	2.013544803735847	2.331634556409509	2.728540084878073	3.087728862902807	3.760823648794715	4.448952304854528	5.763271507374628	7.503641965156520	13.814564028223944	55.343003223883220	85.294834102491620	89.884524440380140	90.621988817647140	91.462794512769700	91.615871025636880	91.981436406884120	91.914120528670280	92.221265083063220	92.033754293165940	92.243170256759920	92.170064449252160	92.510935611471700	92.096545428835820	92.102058220421480	92.204480743230700	92.310793220555040	91.254499802246860	90.064109975516980	85.564882106670620	50.862494533221340	13.251628725303662	7.402228032690676	5.730331950515280	4.395877487092364	3.719725182712944	3.026402347744167	2.741290509036378	2.444130033326255	2.113249077935287	1.834861366082583	1.622962616153844	1.464106458708830	1.262295624270477	1.093676943353815	0.995714129751710	0.908216256268707
-0.5	32	0.000000000000000	0.945123037608610	1.100682534121783	1.255020394299177	1.397156469795699	1.583659495095328	1.752163345568464	1.996895773628432	2.354995671668129	2.771094185252783	3.170969465343245	3.743285294440873	4.503632311529112	5.523848038618836	8.571132567586592	13.736787102170806	55.791781572551980	85.472816163096100	88.759689411781920	90.480144674159660	91.075504305637020	91.216268044087260	91.820513621026500	91.755988529171820	92.003452397500420	91.856008357324580	92.163225485643940	92.111675096298460	92.210444077847460	91.978995988471380	92.186187322405940	92.221766353187560	92.130499990559060	91.204232226118700	89.152461848944660	85.475049702689020	50.147178561639660	13.189917946677848	8.329183810531942	5.559013815083880	4.497848109238557	3.751457424699251	3.156387185710179	2.755314091500413	2.402983048459918	2.095995741630215	1.835905650782512	1.598673874362229	1.429424014884359	1.222514752598445	1.120796295939573	0.978735922648467	0.000000000000000
-1.0	31	0.828660084833213	0.967301284536551	1.112984725954499	1.253535402853106	1.395690758379159	1.564435428755403	1.734793184760017	2.011606606124452	2.320358171381789	2.696644603044140	3.081769518776518	3.693609394660434	4.298443608202208	5.710411766441238	7.520253164400208	13.689181366718448	56.240559921220720	85.324209089032600	89.201272369491720	90.086986355615940	91.142809991531460	91.541356258031460	92.328361503962760	92.110433941115640	92.180547620442020	92.117272071030860	92.442048232192760	92.302104921727980	92.240169615148260	92.235424080468120	92.441928727543320	92.409613071453020	92.785208162374920	91.211779527602260	89.866455491453980	85.395453739328820	49.431862590058000	12.901468247806822	7.165575447675364	5.604242840548128	4.285043710078734	3.689739475555653	3.092374878896883	2.712642800818308	2.316492327382790	2.060552075953276	1.814091621055019	1.587184091706488	1.432400973867930	1.265133995019096	1.188257565157564	1.001224144705805	0.875609626146752
-1.5	30	0.000000000000000	0.982437289749881	1.110677613724712	1.250445732779586	1.385011021773348	1.543598276787108	1.751203788985768	1.994379294727569	2.288261284158949	2.613356536765469	3.086580743994947	3.650939157222138	4.406391226668773	5.499102254543700	8.478296527699264	13.641575631266088	55.629151531454840	85.175602014969080	88.185995533449580	89.523718387280980	90.801921670776600	91.477985492544340	91.967578045345840	92.176838110885980	92.175909005547360	91.990484074164100	92.337823711410600	92.414526743272380	92.297943437699820	92.280601990709500	92.395131976010340	92.189549042706300	92.064583348585860	90.991222230461440	88.938636082760240	85.315857775968620	48.221617241426380	12.613018548935796	8.034892554078496	5.407338389354538	4.358893095448569	3.630081888547743	3.106356639277968	2.686389905493144	2.309521439784309	2.015628613745080	1.776260103989620	1.503569897540775	1.384771660399751	1.217362688452446	1.110098317714312	0.962293464870437	0.000000000000000
-2.0	29	0.863224973396358	0.967312625285470	1.096842706414883	1.213777706762662	1.350309319147539	1.526462055930521	1.732044399668377	1.957672215390384	2.224951133760970	2.587802584883999	3.000257763215663	3.574340015628710	4.177079886707048	5.541923828657222	7.252255060587058	13.586264826822714	55.017743141688960	84.824465106071560	88.843389362056540	89.808390365265060	91.063172811749600	91.379534330498040	91.887127073990260	91.992245105059300	92.355766216697340	92.244501937915760	92.504235796013100	92.276432654551940	92.256475401669120	92.384380760559660	92.668448143082260	92.206424132832700	92.292353958800800	90.927000217361040	89.581008833156980	84.990331084298180	47.011371892794760	12.472148338010972	6.953637830348286	5.404050709104758	4.113108393813264	3.561352922485997	3.016579884174104	2.628156613554866	2.219574912516224	1.983238955405458	1.771750283617607	1.534309554206779	1.385753081737855	1.217591725391341	1.072479552376801	0.953413375325149	0.857339027487202
-2.5	28	0.000000000000000	0.926745531580757	1.043311475432603	1.157513068708639	1.314373706936797	1.479896228119059	1.660466193071445	1.879314033404622	2.197503676099218	2.512644905793896	2.956836985782686	3.469083255369993	4.200641557471909	5.239258112791080	8.210659246491314	13.530954022379336	54.785176146597560	84.473328197174060	87.865689315001380	89.803280899973140	90.649710312062760	91.089851943707960	91.499661494069980	91.549249018663580	92.029459999888000	92.127521664788500	92.203176384398660	91.930492677253160	92.147618797074320	92.331997506777760	92.204361731861180	91.675345386741380	91.531149592718120	90.843415847025000	88.430478579960760	84.664804392627740	46.993741438993560	12.331278127086146	7.798173703192446	5.142118222902944	4.165226134810054	3.485641523408880	2.977417634309959	2.590081752035995	2.213166740728462	1.926002011742920	1.702607028948100	1.476164953930878	1.342649803258697	1.194771578998260	1.047739909677501	0.921541456566157	0.000000000000000
-3.0	27	0.802001946636586	0.904125155478186	0.992144595026131	1.136375377040772	1.269776211771949	1.413758944112258	1.550610111093723	1.843366513600024	2.173104631437386	2.476315726421998	2.845362018751194	3.349478100326632	3.917144975019516	5.176554335270274	6.820169790207780	13.116677283669244	54.552609151506180	83.981882190361900	88.342758800801800	89.354450004368640	90.642535592820380	90.753538940253040	91.472417939918080	91.441490681374780	92.085303099402500	91.903013372809700	92.250455399539860	91.890207407913980	92.071509602597280	91.850589796692440	92.141655890843340	91.376984375258900	91.313483178305300	89.971074753118600	88.632685247033280	84.072759073137360	46.976110985192340	11.931521831861960	6.765660632432412	5.130651668129854	3.920036399115130	3.356397370084357	2.817367377620858	2.474652554473682	2.117008286618709	1.871479469429574	1.636510866500993	1.464655441631059	1.313909598367796	1.150971199631282	1.002167050768788	0.913309160388375	0.843103942527870
-3.5	26	0.000000000000000	0.895608548669269	0.978577251596447	1.126067632656369	1.231709172314559	1.354753225464299	1.546564053367096	1.770437278464365	2.053914314747527	2.374151349705515	2.720911367951863	3.166322152165822	3.819932981211102	4.729644463062722	7.562840964720326	12.702400544959148	54.197754647012780	83.490436183549700	86.597513112674460	88.629224723879300	89.249124276385400	89.809350284565720	90.297498582347820	90.658992667514860	90.801521978336440	91.148773327507960	91.126830770969420	91.308371952265580	91.000560156319940	90.857196186551420	90.690918154451960	90.377453045145580	89.848113784884560	89.094714740110800	86.930115413271040	83.480713753646940	46.470071599381820	11.531765536637778	7.226201292452550	4.694791418068928	3.805728980142795	3.202544180192560	2.737316577499725	2.374152801619167	2.068190018453745	1.806396712855673	1.597882879512271	1.432036347724568	1.256185082187635	1.093036570390284	0.988531198237211	0.886424191690684	0.000000000000000
-4.0	25	0.740060153880569	0.829284715101198	0.900488230034018	1.046363659866732	1.176239619365620	1.326555824569392	1.510455598445995	1.687973069437109	1.897963999382842	2.209908852813608	2.497809951184918	2.966694483753064	3.466620334596346	4.557088337722928	5.999149060651658	11.705097860544950	53.842900142519380	80.743440231941020	85.927632742467080	86.152732067634640	87.915386504276160	87.500040682982620	89.249233437392600	88.230760503354520	89.313018818920420	88.716356302976280	89.799722404564260	88.828891244472040	89.765162883865500	88.614249892895860	89.387367495267560	88.049764634626640	88.606804175976560	86.727365505871040	86.512347912293140	81.001293590689100	45.964032213571300	10.904880840550656	5.912587582671082	4.503277144953346	3.405543923194560	2.982407268565390	2.555201950566316	2.257158065903998	1.975202272721433	1.733517863674454	1.516587590967851	1.351701355630404	1.185757812267894	1.067865247778378	0.972496980099087	0.849275145641041	0.748650200366481
-4.5	24	0.000000000000000	0.780981927820935	0.863656323662013	0.982659157410923	1.103002920865934	1.264774855001654	1.396202611657722	1.573035401455233	1.808713006370743	2.069710110981158	2.337899501083423	2.736025497065168	3.244331603166779	4.032939492580985	6.213216139925708	10.707795176130750	34.250763945978040	77.996444280332340	80.067564290124200	82.138684299916060	82.582438402806020	83.026192505696000	83.363994797643120	83.701797089590240	84.152853875251380	84.603910660912500	84.523109199052640	84.442307737192760	84.444790371545860	84.447273005898960	84.137353414007920	83.827433822116880	83.261514508610260	82.695595195103640	80.608734311417460	78.521873427731260	29.908421775925790	10.277996144463534	6.079485687023146	4.000185655878817	3.247966364373868	2.766339020308124	2.405845656505953	2.124075238709077	1.853022261716353	1.635884878152861	1.436120441614103	1.272423671561302	1.122576372691052	1.020169628356246	0.901742912628196	0.789529210407912	0.000000000000000
-5.0	23	0.591979558156714	0.698744551346013	0.790495979382178	0.896108836434453	0.988338051685537	1.139068363431780	1.236544591728007	1.456626229179603	1.694142513663740	1.865842353958779	2.048052445102448	2.408105043210234	2.741741088424618	3.422427094442001	4.112980830339435	8.360118101289234	14.658627749436710	18.003625687686660	21.348623625936610	22.035477080576980	22.722330535217370	22.735580365269570	22.748830195321780	23.080931228521400	23.413032261721030	23.688431822630100	23.963831383539180	23.893982133221320	23.824132882903450	23.887997963807210	23.951863044710960	23.793826532605960	23.635790020500950	23.431177781911120	23.226565543321280	18.539688440800780	13.852811338280270	8.094265031033616	4.127173365079153	3.437789013905098	2.819796858113969	2.484039166624499	2.177766416440294	1.910994400958308	1.676926657282040	1.491980866734678	1.319585625774396	1.162310583987170	1.011954378578769	0.921991197710891	0.824775831649538	0.737060746954374	0.696917209661916
-5.5	22	0.000000000000000	0.631520740024225	0.747128115294899	0.822942157259174	0.922261864227884	1.066615955311924	1.162990807982734	1.322782409871431	1.502036406022088	1.651464346087769	1.850895614225213	2.106601142248701	2.437105735302494	2.802046966422968	3.360524659483267	3.961068649250038	7.111943555378184	6.414018737949404	6.954528642588216	7.495038547227026	7.787158535165018	8.079278523103010	8.245921741048896	8.412564958994780	8.434836862065514	8.457108765136246	8.523663232828682	8.590217700521116	8.500378738144912	8.410539775768708	8.278157228015862	8.145774680263014	7.915155895893814	7.684537111524612	7.116884529058790	6.549231946592968	6.987312171310434	4.119079276311506	3.423328412131803	2.804000176548454	2.461982215258829	2.172254371635607	1.916011865907816	1.665209291401820	1.499503973349057	1.335526305729414	1.192761260900596	1.045278660034213	0.931943184902664	0.831064952259010	0.746486157371038	0.637020736098128	0.000000000000000
-6.0	21	0.551033248705675	0.625433989248844	0.743553584514020	0.767234475139971	0.811151292654902	0.946106397501657	1.026020275019573	1.187819709712668	1.339756354465412	1.472488945453974	1.597464523461936	1.855531658858650	2.098033744113687	2.373933320639023	2.566002191920629	3.111207220254277	3.414059084876577	4.232572442245715	4.117168737436740	4.930573903257288	4.649506630391204	5.364637961888136	5.045499126750882	5.714865821608388	5.296187670503446	5.838572155388752	5.399580773242358	5.857441720724396	5.280325422723514	5.714247669937310	5.094987361519236	5.428016633767740	4.682446036472428	4.997837537974534	4.133466541064496	4.287437198277111	3.428126124056986	3.185484294143315	2.643060830588100	2.389255788024201	2.051877454737286	1.877732383558295	1.648817384153544	1.489280514089269	1.320353638982955	1.194035208067292	1.070654452064361	0.958417225685066	0.839474748738662	0.770635584082413	0.693083109477476	0.613135718772275	0.574347953304834
