6.5	46	0.000000000000000	0.122084380921445	0.161331045896004	0.157930807165781	0.185385848594690	0.195746090626634	0.205777637741362	0.215915895654876	0.233714834513443	0.252870574345915	0.278792669992082	0.295465381782086	0.326277564401908	0.348046716286332	0.387408017265489	0.413758393255554	0.444643611031392	0.481243004593804	0.518787023875786	0.555157800905706	0.599946862626723	0.645098761549905	0.753685567406136	0.844670195247451	0.888410915940945	0.895132816138789	0.914739085792943	0.920224438828654	0.905427263006156	0.873448517023857	0.774276583585296	0.663653315011006	0.604979910213202	0.579327321521808	0.529704130502607	0.486295542675304	0.464422258619134	0.434890946333356	0.395051463134362	0.361725473360442	0.336388426282677	0.316721998454341	0.279843659567096	0.254774524338692	0.235993313649894	0.224860490760608	0.211426827198915	0.191171653292578	0.181439231919056	0.164765309493464	0.157089763274568	0.156022462304288	0.000000000000000
6.0	45	0.125399353876688	0.156281819489740	0.218949412382791	0.191870610050737	0.211874575108421	0.214291058412309	0.230543511277488	0.236407577508332	0.245353352748164	0.278324910168471	0.313446937791758	0.334740911698913	0.369161872984559	0.400182425955413	0.442530642214539	0.466405333755840	0.484902533812943	0.559212580913441	0.607832742119829	0.663814974009262	0.704001649191707	0.798903095087631	0.895509469880191	1.008166613730694	1.059229829186668	1.086549451806030	1.073363643641236	1.089406094101266	1.048051813657475	1.019926989792007	0.916064307691014	0.814318802737393	0.706251923470506	0.671409516902451	0.591963073228354	0.567422796310989	0.525856010954591	0.484768270499260	0.434828021677360	0.399762262836754	0.367372532135207	0.339852545918272	0.299923718028311	0.278183574192491	0.253710023899591	0.245759821174772	0.228145176875019	0.208416264608746	0.194941730366060	0.177419066800946	0.171012996018829	0.162549111003614	0.168400859847064
5.5	44	0.000000000000000	0.158694130778036	0.192556862909003	0.178727645545955	0.206551619318742	0.219000056636693	0.240622497064656	0.253817550352801	0.277485407101544	0.301628775788046	0.340193057557166	0.360889454237249	0.406131350319616	0.440990472336223	0.496948503286843	0.524429765740323	0.597343369667102	0.662872043127186	0.732685084435471	0.788267703819805	0.882067341948086	0.951002499728720	1.117294884898942	1.233256960608467	1.302134505691538	1.318471518257427	1.341252587236233	1.315984480277700	1.307359323321334	1.242143320795682	1.125782595202937	0.971305664777045	0.892657846780819	0.808095749389135	0.736413322385123	0.665576558385707	0.611055342960269	0.543498103031733	0.495535946395074	0.435123024174008	0.409839841008695	0.375391935055227	0.335641306912729	0.304326030503371	0.286697675546298	0.276323593163870	0.249952069151915	0.219406497901328	0.206828124957308	0.178956231325431	0.176485275048944	0.154760125844274	0.000000000000000
5.0	43	0.161177598900961	0.176640584170367	0.213856262929231	0.206588184284864	0.216604199983901	0.233130726123119	0.259128869991643	0.284654939688105	0.309141949517165	0.344114978926867	0.384807062411613	0.413320801483501	0.453483601720432	0.511830994909302	0.579843132856288	0.633694457911709	0.717169135987955	0.797377743210725	0.871767848675065	0.984327403597460	1.084997515052109	1.246285309077400	1.389410609378390	1.556837410573504	1.597579714713591	1.688372665741198	1.657190706768568	1.702817417212201	1.623257678554479	1.563877248935954	1.373617087548007	1.252018201699497	1.084978049486589	0.999331400341532	0.880017908537297	0.800637672120240	0.709290699469044	0.639500856551594	0.568694636697197	0.514173825956098	0.461471872670338	0.421737135456097	0.362923544064006	0.340849107157292	0.312431054618360	0.295508883593187	0.275933008667444	0.246360217231798	0.234008040236411	0.206898306033864	0.201211747007243	0.174310425042064	0.171093384572505
4.5	42	0.000000000000000	0.172834344073242	0.210719619774071	0.217164628680370	0.226884030856890	0.237789777880240	0.277391018019990	0.316531388890812	0.339665221907171	0.380882127990645	0.422102995682032	0.454103087564711	0.514784918040540	0.573006772724264	0.648816190092559	0.713335797062272	0.825735203112034	0.937701945052696	1.075527072038126	1.192276546842860	1.412623549916204	1.559730612150379	1.868962528175102	2.007102357593565	2.167605025306210	2.180248723225206	2.286888931380526	2.214836803248057	2.212260684995620	2.016490908845648	1.869365083714610	1.578172004986349	1.427559692664871	1.224233893953105	1.093032029356559	0.947665522088910	0.842777071504239	0.736519987008400	0.663284809424009	0.591405770282849	0.528257775271413	0.487161190034819	0.427976272402620	0.383715799443433	0.346556402566736	0.317347877923073	0.291253481864071	0.256093322122011	0.240229179407577	0.213417205566369	0.200364591199780	0.170176442744234	0.000000000000000
4.0	41	0.159237706009510	0.193476124047932	0.239023243413440	0.236312511964900	0.235977516883049	0.267582683435728	0.296114035317264	0.328700521841052	0.352105421230065	0.412475803235955	0.468619704761159	0.519160970329962	0.578546210152751	0.653522304710736	0.729079057727411	0.841389915766077	0.934733934345212	1.125727337080087	1.300361947581884	1.559379912390163	1.813489525619468	2.313024733912160	2.519606533578074	3.008626093777523	2.885489305692476	3.308774841643095	3.095279492280272	3.325030196412705	2.994457349334295	3.051078430781741	2.509180333478439	2.342386957410010	1.822854822233442	1.590110685816705	1.320210792846925	1.150000993179800	0.977632077450600	0.869433402560083	0.756518843707590	0.666984720853274	0.572992268097644	0.530690978663167	0.478104556068223	0.426628949300724	0.372730878282078	0.346818187618392	0.315639718743754	0.280110354203223	0.257398149705518	0.234260543466797	0.216652969481275	0.194640152675885	0.186068078803882
3.5	40	0.000000000000000	0.202809202695537	0.240422032865668	0.253084658882739	0.270446062553792	0.300449403662358	0.330843121392863	0.350051241926067	0.395822368382016	0.448295958961952	0.515872554518518	0.575374878841227	0.653870328985033	0.733457178238520	0.854655076910909	0.988410873929412	1.138690623889103	1.330111521340557	1.633408571493778	1.931391629516437	2.765100312082451	3.359272264300717	5.598584051414604	4.622306178245976	4.848194011810202	5.074081845374428	5.034814493081312	4.995547140788196	6.488423133075208	4.684185131468582	5.500221912873076	3.459340668941809	2.833712689638261	1.993143234233350	1.670572519783021	1.354495580332765	1.173936077973687	1.007062702073741	0.871055712103447	0.747022001325011	0.658535179953914	0.584505900451982	0.525547174136729	0.471964563409165	0.420803145202289	0.381554275524662	0.341679682989861	0.291310226241609	0.271882452531637	0.249573849114025	0.228714249745555	0.205663119674149	0.000000000000000
3.0	39	0.202115646863362	0.229251773161813	0.266771026470955	0.277752919189784	0.292272670787021	0.332834413958073	0.376757804665761	0.404743902557591	0.432836851409979	0.510895608956157	0.571199675509734	0.657883048268513	0.728103048707632	0.852108780395658	0.967673197748293	1.144720812218756	1.301506165941229	1.631842888626718	1.971769187536233	2.884113303339730	3.956247828893181	7.924699529213414	11.893151229533646	12.720648479278910	13.548145729024174	13.591623043037274	13.635100357050374	13.457301633880068	13.279502910709760	12.313842214156618	11.348181517603476	7.703846775373960	4.059512033144443	2.984970883793037	2.014440471719046	1.676785037511777	1.356553952037641	1.174678545250833	0.973619301307445	0.861575514831353	0.729620549941016	0.665202037523754	0.567613676617548	0.524101235106209	0.456962863593252	0.420780418315645	0.378214511449420	0.332979652788143	0.289247585065395	0.274727125919339	0.242967060712769	0.225339639505967	0.210662617740645
2.5	38	0.000000000000000	0.245311216617399	0.279344322526217	0.298883320618421	0.327467069076960	0.361857776717150	0.414998500143667	0.459329712228558	0.518007066269227	0.591249949942962	0.665365297664935	0.756854590015459	0.853009563678715	0.979201696888187	1.129026520605624	1.321293011256088	1.576908822941197	1.923984679688853	2.614852497087772	3.677044567413068	6.568259422701164	40.233443037703280	57.347671285835620	74.461899533967960	74.992178252570940	75.522456971173940	75.560982459563100	75.599507947952240	74.763223726024660	73.926939504097060	58.755570148730140	43.584200793363250	7.319726522265840	3.872787796075311	2.706448666042631	1.981650145957655	1.624567632751828	1.361478225584505	1.155191458593968	0.996040206751939	0.869002083469370	0.779068023084471	0.676155127681843	0.599863836804872	0.535004060526123	0.466390022695246	0.423761039593848	0.373146288396149	0.339353124754191	0.317120008785167	0.282399653901370	0.242065759896304	0.000000000000000
2.0	37	0.254551648688899	0.269376016745471	0.306411726398093	0.328719752704161	0.356854508185248	0.398850517165038	0.462048706963200	0.502313424099597	0.588611751495408	0.650445259973360	0.742156975191583	0.824318428738113	0.947878919103580	1.069783810927787	1.247938176529930	1.472569297704630	1.760851434878615	2.237194210092671	2.886611553712936	5.111649811351252	9.180271016509148	42.306673607202830	81.275884116378200	81.845863186094800	86.012547072053380	86.275302340438960	86.538057608824540	86.044379926037040	85.550702243249540	81.735908632270260	81.965109006927460	46.006971742574400	10.579941011387234	5.578192346136684	2.956916250418514	2.279713418365273	1.798588207427511	1.509043214166324	1.289628100731983	1.103087057055421	0.971279554100052	0.847535825418421	0.758074974220479	0.667430515476320	0.616799519011123	0.525501215310060	0.477293335834577	0.416564041431097	0.377898616770053	0.344867803877902	0.327445786211242	0.275098955147492	0.254612977280014
1.5	36	0.000000000000000	0.271229475277491	0.312364406613183	0.352729455614881	0.379999050650624	0.414641076794555	0.463812227343224	0.499263525711224	0.594428710187990	0.679762363263488	0.763496695877565	0.850383230641827	0.976165749586961	1.104116451189452	1.322514024916583	1.560194568153886	1.917890861416425	2.377329172090278	3.310575129218841	4.702672107769858	9.696440220154060	44.379904176702380	81.942756337701180	85.633122021979680	86.528024853304320	86.752237359033680	87.019174983005740	86.871841722024720	86.427183846564660	85.500883774806940	82.479652439792600	48.429742691785540	10.630696538390418	4.903124326665680	3.388236457041219	2.381699069657412	1.933651132759261	1.586478322921295	1.354860165215574	1.155400366637711	1.003130281755737	0.881720750268685	0.776011844142841	0.694983731868806	0.618459608136200	0.541521983699294	0.484006633706676	0.437917924723608	0.391897327432646	0.357006803745148	0.323480587207138	0.276271297202407	0.000000000000000
1.0	35	0.262350977286142	0.283519718059510	0.319086969162266	0.351534540298957	0.395771162007812	0.427581998201117	0.479295599903915	0.526352499218337	0.610077200281841	0.689443223366530	0.781684214413363	0.882393092674141	1.002284397412984	1.171386179865169	1.377806903793064	1.651505672251431	1.973188270542921	2.542532748830302	3.275687683302292	5.825046422859260	10.212609423798972	45.628959259893980	82.609628559024180	85.510416916028560	87.714192960150540	87.506942166608720	87.914563242140000	87.481000189720340	87.785307646177400	85.534289483337580	82.994195872657760	48.833175830118460	10.681452065393600	6.061210121809524	3.311206181423269	2.553432826329172	1.967838931030825	1.659067673740199	1.387933870571307	1.185463815870466	1.004120456016501	0.889015782137788	0.769267920213393	0.695735611419570	0.620533197965577	0.545658380057383	0.479293290569226	0.437701422084654	0.394765964491775	0.361019767932425	0.333198461669756	0.291538242248707	0.264420245786718
0.5	34	0.000000000000000	0.281411450512142	0.315773961467133	0.338550574410870	0.383162362114583	0.420620154098184	0.466846699461310	0.516773670976368	0.604823200196161	0.686249115507430	0.782642349907419	0.895220528228389	1.033532462979246	1.201336967065177	1.417762818850323	1.694832946515855	2.066065295105473	2.543925869385716	3.581781066650998	5.109216476565916	10.328962044647582	46.878014343085560	82.713133681170740	86.084724122959880	87.357795179247620	87.646775105110660	87.836033949754680	87.352288148539220	87.223485074126500	85.856770639708200	83.097833031778560	49.236608968451400	10.852589177997868	5.349057913755548	3.661146109903999	2.552987123205182	2.070990404755776	1.694019570437369	1.424096388736390	1.194400570256345	1.037612557108677	0.900954002052576	0.786684889235005	0.698157595630505	0.633383649210326	0.541285047995435	0.493685713996031	0.438828508554008	0.404998260371395	0.359107841823019	0.329635153954406	0.292262964335945	0.000000000000000
0.0	33	0.265660547409464	0.286155959374148	0.324046851783256	0.347493539219642	0.377707557941467	0.420102152567277	0.450697372866775	0.521406890398715	0.606192814019003	0.692106371253891	0.767415541480494	0.896897385170850	1.035287959210433	1.203846182315683	1.397074458027194	1.705628190134688	2.052314093977401	2.632097558404785	3.398294237350067	5.995793238294562	10.445314665496194	46.821836006250400	82.816638803317300	85.676917780145800	87.985488528769420	87.854879840608920	88.430509303228860	87.847175090532900	87.899573862081180	85.696922351770420	83.201470190899340	48.813264934683040	11.023726290602134	6.260767089913178	3.431333221231999	2.659602592409822	2.069115994349729	1.719610625728730	1.420031543680541	1.223460931724522	1.050975200109286	0.915844644596858	0.778360039043544	0.717874175691035	0.673558755249787	0.571777653688573	0.515336008865455	0.455776879229741	0.427290726616778	0.368963494074774	0.333971347988905	0.298909382645840	0.282137175076946
-0.5	32	0.000000000000000	0.273504987791730	0.318546709578369	0.349669172742976	0.385811280735788	0.431383525362681	0.463788085668285	0.511963703732713	0.609603896670352	0.708568014008638	0.783357619453548	0.889665511764084	1.022641179523609	1.181685344959929	1.403751307537766	1.678291262018303	2.048936905337953	2.533856032905956	3.532395869519684	5.030347573766074	10.248697088161468	46.765657669415240	82.881185084018980	85.820819665536600	87.071934459058160	87.356746425326800	87.804514894547620	87.706329048282280	87.081726854879760	85.829874714392940	82.942906138516180	48.389920900914660	10.753618986485922	5.238950934063032	3.615576993106601	2.584974030852378	2.076570890395570	1.695275394447279	1.422579482025042	1.228436412851916	1.056597324958563	0.933089337182025	0.804605535479564	0.721420312840303	0.644738808991481	0.556930802643616	0.500966505562900	0.441652272882724	0.408430836014692	0.355484059870394	0.332085775613810	0.287266043181564	0.000000000000000
-1.0	31	0.252039264195781	0.283898747747844	0.326965825995515	0.350202757428256	0.384484866896029	0.419713653748599	0.461107740710971	0.519244589709748	0.611691054921055	0.683929722883213	0.767781410560975	0.870613274330781	0.983925902159990	1.157398288990380	1.357954165145637	1.617369369946336	1.931286232450152	2.470649931743996	3.167085634056639	5.659515733712066	10.052079510826740	46.414383917845740	82.945731364720640	85.125981056483480	87.124683216599860	86.961051743437120	87.724474801352520	87.085452174351140	86.891129794762600	84.963093297209120	82.684342086133020	47.499279082821580	10.483511682369710	5.883247986921664	3.207049786278993	2.510926841964420	1.956918141932892	1.629187270262801	1.346574577120431	1.177765627276060	1.013888349691025	0.897937395739889	0.785552452852386	0.700629060280652	0.627045365232220	0.548539768842025	0.489946937859804	0.435405840950346	0.409296284688871	0.361236271182044	0.351621651414375	0.296631417398721	0.276061971023443
