-4.0	25	0.813827510266090	0.912670427345552	1.000326565867555	1.139651628144375	1.290566997236264	1.436916861542659	1.597778810290274	1.831002109711368	2.079005697479486	2.391197085807020	2.676200143199191	3.195072659252755	3.749222264839357	4.883499931435310	6.398095261545254	12.196702756868724	54.653620208736420	86.499276481020400	92.567432902569800	92.597987740743640	94.580210618183320	93.966073607782960	95.984666632369880	94.683721398159980	95.983314519967060	95.071348726969560	96.435656603760260	95.073227044516380	96.199688088547580	94.845265194010660	95.855893244271360	94.160808168525880	95.012729210267760	92.834040813854680	92.891400354607260	86.906639613888200	53.228184977133260	12.077121889457182	6.447345771039050	4.905640542989296	3.708872354018661	3.235577944191384	2.794470647608484	2.432001929218709	2.118391875792798	1.857886277492473	1.612742803583710	1.452766627494423	1.292124921826989	1.142600312002305	1.024421170116051	0.916841176729218	0.832984345870113
-4.5	24	0.000000000000000	0.865198266647351	0.951588442481933	1.072719920641454	1.204819438782935	1.376824231353372	1.513549477445214	1.711294542923847	1.958942049188069	2.258508184642250	2.523700590229538	2.940068965147081	3.483155637718460	4.277993493262355	6.508972523701066	11.004322888193050	33.923996095541560	83.074777491810240	85.368380337643140	87.661983183476020	88.107840500765320	88.553697818054640	88.888463759690760	89.223229701326900	89.620725097022960	90.018220492719020	89.845495166077240	89.672769839435480	89.737276155489040	89.801782471542620	89.390170174903400	88.978557878264200	88.379747053162480	87.780936228060760	85.836746017525480	83.892555806990200	33.291823781572550	11.189953884326834	6.595322637696858	4.314052843799575	3.499564022453954	2.972644451883639	2.574969138494068	2.257017251372190	1.979191858877997	1.750282137620515	1.529921694406732	1.367791373983528	1.205490462252143	1.063705422165413	0.956676558244765	0.857053048163861	0.000000000000000
-5.0	23	0.691728488854641	0.786221730151577	0.868109016771373	0.980267271151528	1.079166605900652	1.237193963766125	1.368300325213362	1.571140306995425	1.786959771706692	2.011298390209966	2.220025067929629	2.595506034663457	2.965337827625046	3.648700890542502	4.355478451803599	8.175342061884218	13.194371982346706	16.424019326175800	19.653666670004900	20.315652801173800	20.977638932342700	21.052900820136900	21.128162707931100	21.390597912624320	21.653033117317530	21.922734560335440	22.192436003353360	22.136388240104200	22.080340476855040	22.070421088141300	22.060501699427550	21.881422833347840	21.702343967268130	21.392034647475350	21.081725327682570	17.218593956847210	13.355462586011846	8.339548856856708	4.429938051621966	3.687267078620552	3.002686440113943	2.640985911427765	2.275744203111959	2.025625664231844	1.791076170726485	1.587474232904094	1.388870462439175	1.241844095609930	1.098340131032643	0.987016129601405	0.881526592533732	0.797915540519535	0.742662532298132
-5.5	22	0.000000000000000	0.719851148332943	0.812298863021717	0.901073541292635	1.003465869700473	1.124484692597117	1.262661083437199	1.418006588137797	1.596808482218680	1.779700536561294	2.004180581547672	2.256592277952071	2.615959659757796	2.995993789479009	3.578318709176104	4.147194925193520	6.892307905594694	6.564769914313158	7.136971143103356	7.709172371893554	8.016860464073122	8.324548556252692	8.482776631557190	8.641004706861686	8.684684235037030	8.728363763212374	8.810235400081448	8.892107036950522	8.771576108743062	8.651045180535602	8.508044764898434	8.365044349261264	8.135329227878872	7.905614106496480	7.331001127622748	6.756388148749014	7.043779408399352	4.382840905466179	3.670301356543124	3.002390978946728	2.637108357034274	2.312868550601518	2.032896987898609	1.778665031716741	1.602697092539237	1.419668160830201	1.268609090196812	1.112374414984372	1.012950411089090	0.904492372673830	0.811909546482958	0.710419989082414	0.000000000000000
-6.0	21	0.608416857732137	0.677057242288472	0.760161745689919	0.836620962527932	0.909138639011488	1.024403818701896	1.139852727800522	1.278216211857252	1.402567032468938	1.584900986003156	1.760404443747695	2.003736740525893	2.245914743975056	2.557108926757244	2.814607670228289	3.324889885440173	3.662894800525393	4.453433623489536	4.385115752453342	5.163601330835922	4.907790034463304	5.619254263260662	5.347701897938752	5.989667191087052	5.655453923136658	6.139142964605748	5.711706980642226	6.145948112778734	5.562191079517904	5.986205735994140	5.396700105409702	5.684423876802264	4.957212643602834	5.219879815760398	4.336950676315742	4.499742314104739	3.680425993370365	3.408142615141893	2.866035490137625	2.567488972392610	2.230487458474908	2.019384944506172	1.764310166164218	1.596999817327764	1.421379006883522	1.287829777260598	1.153523322533498	1.035184949135979	0.936594725665517	0.844730743837688	0.751199231641856	0.673801387359055	0.628258797803913
-6.5	20	0.000000000000000	0.619799217398891	0.698241807857705	0.776109924117684	0.840644961536999	0.924139215398458	1.027065071302789	1.152438499021750	1.264984342329081	1.396931931234697	1.560562514951329	1.752035496428751	1.953807196680097	2.171919503346624	2.414083932496154	2.674862145813489	2.970752497147189	3.200954026666253	3.472234237382399	3.652327164533488	3.854608688100199	3.896976564387903	4.186884077004948	4.314508236411107	4.462515340593086	4.461047191431735	4.512334115985752	4.417787354004286	4.448174726761325	4.334886578513354	4.250856713343733	4.018738408935255	3.897529347849166	3.679741836626537	3.479984210172576	3.225204437983833	3.000251411686753	2.703268071593403	2.428137822402141	2.171041962011181	1.960124462055555	1.769873602784042	1.583722377463055	1.423645064546574	1.285903304517686	1.156748618795169	1.049339848416199	0.938247333360530	0.857426497934331	0.786636645369549	0.696472719260156	0.605327530908038	0.000000000000000
-7.0	19	0.532015225819003	0.579339655310681	0.636896344224324	0.702924550769211	0.753192067620364	0.827820088599515	0.891829842990424	1.014797227367731	1.107999906590938	1.235220769146931	1.332878188394175	1.505645604879711	1.645359042969956	1.841608713924342	1.994946410596211	2.209716842922914	2.344299015583621	2.573801665529006	2.650540005876514	2.902824445690352	2.961340989016099	3.149256617027503	3.188349609282028	3.428428464925150	3.419052011392843	3.568762536910698	3.458794937864758	3.567660291750884	3.477833895009756	3.481105509277927	3.253101760516625	3.184850499097730	2.934424502232041	2.916411077869946	2.678039889764192	2.610773431005289	2.392107143799412	2.235895639557744	1.972205765866354	1.849867682054923	1.669094824952090	1.548102709547485	1.377060676357386	1.265422047414817	1.141840527845478	1.045167356517936	0.948840118975599	0.855267467210098	0.768227287341727	0.708735211720833	0.642727469121183	0.585657114071077	0.553878626226325
-7.5	18	0.000000000000000	0.528647833800506	0.576332480105465	0.645499867114471	0.689941454329264	0.742119228388812	0.820032910721943	0.906920660867811	1.003011554739679	1.103073050367913	1.191983631313596	1.292309691725962	1.429878605740231	1.554209898784578	1.700869280538894	1.824759799698334	1.968553838823855	2.099413613989639	2.227766244391341	2.347089623335308	2.458804047925052	2.550359305423977	2.673659575474385	2.791804002614621	2.862681600163375	2.936156006953458	2.923557469798429	2.916224980124735	2.896133210283565	2.858599803071974	2.705892050794896	2.533137324707002	2.449647496489469	2.373438082857015	2.252242914478030	2.147742252473718	2.012178151191336	1.876001576971806	1.721284478557741	1.587128175390067	1.469192897924296	1.376381734096420	1.229364421410931	1.119141920909830	1.017210175963889	0.933240160455499	0.851447901387664	0.765755129162537	0.701040185062026	0.637349445050873	0.594974733753164	0.540694830028761	0.000000000000000
-8.0	17	0.460220526438104	0.482204223199717	0.494285875282557	0.569368333639047	0.618954654193408	0.675975820699209	0.739261910640725	0.814600871295646	0.894052601132055	0.973103999201604	1.039673594766334	1.138104418940059	1.227635789480426	1.337357096593415	1.429561013076454	1.540777073286289	1.605742926023826	1.743699098280114	1.814021734363903	1.932921981588931	1.976426273924821	2.107426873420797	2.164125384576915	2.304704685870043	2.303714379692578	2.414928695599907	2.383053954250769	2.411649493219299	2.331874162927795	2.333892949773418	2.178729314883981	2.104309634679975	1.957590076161817	1.940002839249317	1.809751432817196	1.767855526021611	1.632861631520408	1.573269004424546	1.449802396002737	1.363416359174174	1.244166857258605	1.168390724036134	1.044873354280086	0.975977518991472	0.874618094644747	0.826410953903789	0.757956196957022	0.695428005267559	0.632828878692968	0.585661055451110	0.559127190811838	0.509351123348382	0.476862906516797
-8.5	16	0.000000000000000	0.445662657277700	0.469360459078626	0.518732937965753	0.563029347383041	0.603567489573889	0.671050412638372	0.718168312541991	0.794361543254967	0.855616750540116	0.921859122619378	0.992798599787513	1.062111373621579	1.138021685032202	1.222865403011899	1.303044554346542	1.378881122373169	1.455618118743087	1.533886636086866	1.594150294731692	1.667888226378716	1.738796529757475	1.846918829452928	1.959174976596057	1.987121590652475	2.036790441502825	2.027125087636106	2.015444875573898	1.993415002095654	1.966368518209923	1.851910717349615	1.747781822967100	1.670961545711429	1.619231765161240	1.543607224399857	1.481066787275121	1.400329234594412	1.334410413203235	1.252379300960889	1.172568008045288	1.092609645116305	1.008140950509425	0.933198931716674	0.865276706131223	0.794953110923984	0.739829363557886	0.682316586564096	0.625171816257710	0.578082294782304	0.513338707248760	0.498801287365404	0.460719566036131	0.000000000000000
-9.0	15	0.373207526719074	0.406268841639269	0.418760365788494	0.466233000591362	0.510862307799115	0.559102437219449	0.623203937796884	0.657662734607225	0.709608508805706	0.756083432018573	0.799347545383550	0.859730701853992	0.889989420186176	0.977249392172662	1.020834359592396	1.104169500959012	1.151118890379220	1.232685945240530	1.271756396508783	1.339637838757480	1.362179807100878	1.466745551311257	1.525578426881265	1.644767191332981	1.648806564818439	1.706812689796748	1.673211079216932	1.713514803383450	1.659972451670999	1.651808634373259	1.514763213337455	1.472467202332689	1.359242518555560	1.352388873689070	1.264378912345873	1.240936299301073	1.152978106378884	1.129999336265117	1.052736386592297	1.011143529658099	0.945562764651902	0.883326938390741	0.814504715945961	0.761910312934869	0.700088279362079	0.656035248184937	0.606308969483765	0.567909450503083	0.540989776929777	0.489182142383177	0.462019685364887	0.426954607190220	0.394010653671870
-9.5	14	0.000000000000000	0.387444816771809	0.398293391633771	0.416576390812085	0.460152542970129	0.498776013707910	0.549301497154964	0.579670179284320	0.620635482533338	0.659760923344920	0.704263061609427	0.756787242058727	0.798564475100768	0.860152103879874	0.893675509115210	0.941680199517889	0.995482571664610	1.052250375331032	1.086794706815587	1.130464856688566	1.176622859132238	1.240427441505411	1.336477452697782	1.445508797036164	1.447154438009501	1.468442673648798	1.468795879953586	1.505430807071973	1.462239292029556	1.466130354274658	1.338808579763093	1.268081254470640	1.195355280421150	1.166702298693609	1.104407114197874	1.065321391204415	1.019709637272046	0.979872438886052	0.928140214331176	0.873706959342909	0.823073404599973	0.765099322455674	0.717973726489824	0.667771550300214	0.623391359805267	0.577914380336016	0.545608159888957	0.499167239341081	0.476265083115877	0.440380399989285	0.419793395566436	0.391068523687991	0.000000000000000
-10.0	13	0.000000000000000	0.000000000000000	0.370391993162694	0.390212466122177	0.414395459561406	0.447771754872887	0.495555857830744	0.517551073579305	0.533502318698405	0.583178766231667	0.601156535650512	0.653931417133477	0.687329134278294	0.733111801394463	0.752035373470683	0.807184530659739	0.836880821430298	0.890418942542402	0.892707198733968	0.959134686207989	0.973419331234095	1.065041762798036	1.134395145368289	1.225195089289955	1.225859716534602	1.259242260869719	1.228098959876642	1.270128660316216	1.217423555100594	1.225735578435507	1.106259496969617	1.067882152823527	0.987395049964791	0.980182843843563	0.921225854547598	0.911833282391222	0.880666612618831	0.848167914580825	0.806245072503446	0.760827441319813	0.707924571949404	0.672244730653121	0.624519317257447	0.591689606805912	0.547791229222760	0.523050696226972	0.499042050394968	0.462754181139675	0.424522916203363	0.406060870401830	0.385704973223580	0.000000000000000	0.000000000000000
-10.5	12	0.000000000000000	0.000000000000000	0.000000000000000	0.359486020952523	0.374485071480615	0.382359688391487	0.434030817547665	0.461475938503752	0.491260701793151	0.538295287232830	0.548727003828608	0.570452756546374	0.609062835046329	0.632930593949003	0.672528807841477	0.698141728220086	0.735891089363100	0.779837374674308	0.801949273511394	0.839947358175327	0.860896996299917	0.911925133084349	1.004561999108816	1.095016698220764	1.099305683133851	1.114567693418833	1.112583352813334	1.129561319215655	1.102880520221040	1.113128907397159	0.998148397361233	0.909792809889058	0.867153270017658	0.845408172168255	0.816500220291902	0.780119271194044	0.760396150051273	0.725887534314972	0.706168747848775	0.655433161483492	0.628024403788723	0.591435710949961	0.566170678625809	0.526676330443227	0.504914043644920	0.467455124954146	0.451089594512449	0.428284518619289	0.396864697671982	0.373635192191093	0.000000000000000	0.000000000000000	0.000000000000000
-11.0	11	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.341699117017042	0.364100240632877	0.396731785464677	0.416023606949943	0.431769262737615	0.467716458113204	0.485003435884716	0.514833691079973	0.545538855411646	0.573219110963494	0.607007535726137	0.616104045859339	0.628704433127710	0.671446505243417	0.695305162461971	0.723848488887435	0.718296162705895	0.798835106335656	0.876911019761862	0.942084273125070	0.961778624361204	0.980910437737924	0.978105438742208	0.981164651518497	0.951408299170750	0.944312512059790	0.863412375189098	0.798953634577939	0.726017048048527	0.731064129744481	0.719247583257712	0.686003177659407	0.654911182077245	0.646106234925982	0.637109223093190	0.597988773882269	0.557304170772037	0.536593436834813	0.522051355852599	0.484563386667469	0.477733489959546	0.433392639345136	0.409576684081393	0.385998383422384	0.361016163674182	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
