-8.0	17	17.677940934520200	65.664090051374880	90.828727672993900	93.059105774943540	95.172693872612320	95.312189861769040	95.843987393344240	96.503355946275340	97.325167847139120	97.582036234048740	98.465957020900340	98.036281744847480	98.478177012244660	98.385350264403340	99.149643204335500	98.367491562346280	97.780052643927140	98.230130117188920	98.764674084331880	98.599465113017480	98.926206385380600	98.456882314573700	98.618148976783000	98.188241687022940	98.386324555228120	98.544567577017380	99.181624999910120	98.423826450011380	98.380292359026940	98.368531382723260	98.571654635881780	98.414528704924820	98.545062766638100	98.469192087602900	98.890749165560720	98.556965188996420	98.471858885269120	98.525015603202500	98.815527999870320	98.575201220237780	98.631656601600920	98.229534408474280	98.021219660559220	97.335804795092880	96.607486684547200	96.652783162614900	96.586888385295140	95.516000989954980	95.045791557223160	92.927865706268540	90.714160645932960	65.330971239070840	18.164064441853150
-8.5	16	0.000000000000000	65.627282558851000	90.575935994985220	92.758490982903960	94.190096661998860	94.676284762236540	95.570365267034340	95.745536879729680	96.870097740698360	97.311867785035880	97.527087435995480	97.094726225202060	97.818117187499360	97.958575031125940	98.106118484235120	97.879192931153740	98.020991373695000	98.219328166840840	98.593775177067620	98.499707810414640	98.525983706308600	98.203221808665140	98.081166724964660	97.897882727520360	98.169868267665200	98.316872091779580	98.397656128280140	97.817313530065980	98.150887211305240	98.069966437110820	98.291131446608400	98.193412257033100	98.339021487968040	98.159235466872120	98.379867274828660	98.209690460818460	98.329849928311200	98.419416723639200	98.470824065867240	98.245906344803820	98.066958888463820	97.619027777821000	97.492674263424060	97.205472023061220	96.895243940999440	96.529446759107620	95.990135350505360	95.069517440967620	94.369707040393560	92.890794316526560	90.388551282950140	64.038702803844700	0.000000000000000
-9.0	15	17.566450275180890	65.235320007951120	90.323144316976560	92.386878380483260	94.152917030242660	94.835040431386240	96.015652032826940	96.221334268105260	97.097818450888800	96.849831143658640	97.235798712843640	97.199155832139500	97.740990481424840	97.499909974253560	97.437062770325320	97.665718089911240	98.205391752858240	98.175971434520780	98.891390646683100	98.350104431022280	98.474798820774060	97.956439067770480	97.605413386890100	97.856669907960920	98.078393696132780	98.008010627376640	98.274813891364880	97.980698443163320	98.335976519017260	98.153052003156000	98.329492456407940	98.203022967183760	98.458375461328880	98.082769230265320	98.259794006063320	98.098439405971500	98.218433643518020	98.140976565783240	98.402445195155660	97.860535934122960	97.771244829629540	97.287596777540000	97.124977592254820	96.950527548595140	97.238570297281760	96.379270484236120	95.774688816651000	94.943832866250520	94.472724846856920	92.553836539159840	90.062941919967340	63.801693829105560	17.091373629383630
-9.5	14	0.000000000000000	64.843357457051240	89.855837492169740	92.312961191809880	93.596134401859140	94.495307900238820	95.508268808791720	96.026329708975660	96.177048052551820	95.753839625866260	96.509563207912140	96.725107909087460	96.941342524160140	96.863011614138180	96.997673777656500	97.141224905307640	97.405473643897620	97.387775171701000	97.481873253161600	97.534520446217280	97.658674675127860	97.542322254752640	97.605555724472560	97.844989821300440	97.486305868633620	97.361962830229320	97.548219966333440	97.494689832205140	97.738617170114400	97.876772600088000	97.757739886960960	97.830811693965120	97.715136779407660	97.453671986796940	97.664824258868540	97.705839513486220	97.715662181089260	97.523610700820120	97.458181131749460	97.022547366902880	96.949145954711860	96.635136910454600	96.582977594368880	96.233090281782760	96.201111478799780	95.974376063904040	95.282511933570260	94.458400360526520	93.866551695237780	92.788885073288580	89.760352862658220	63.564684854366440	0.000000000000000
-10.0	13	0.000000000000000	0.000000000000000	89.388530667362920	91.576613361650340	93.423351485145200	94.256039445079580	95.495785593125440	95.361651400475300	95.830204424476540	95.742445394705480	96.323506583851180	96.132171712173860	96.436260091990060	96.231871241361900	96.549395820854920	96.503945632105340	96.887502745723600	96.465673356310740	96.113806748045080	96.603473304542960	97.083057178767400	97.087140658907780	97.429497434947020	96.929664205146760	96.659877126871980	96.681554597840340	97.061413311534400	96.967707964142760	97.247029729147180	97.069466587585900	96.993882797382800	96.939938755086980	97.117687975539760	96.903537705670980	97.239991529127680	96.916964511854880	97.414764866532720	96.815456753043280	96.884121264119180	96.415701877110960	96.367654711860460	96.166429833032260	96.338705592983420	95.725837815664280	95.358409272230540	95.200952735628680	94.922582493199500	94.224513041056560	93.746196500279140	91.868892788560160	89.457763805349080	0.000000000000000	0.000000000000000
-10.5	12	0.000000000000000	0.000000000000000	0.000000000000000	91.181610102283280	92.678504054315560	93.609712801808860	94.138317523416140	94.094285875323500	94.829933769307560	95.062230944627980	95.258422061859920	95.043812263766780	95.377807777439180	95.078817438464440	95.558004067093800	95.437659056535220	95.455102614959380	95.473608759773240	95.567558736119660	95.682508845142060	96.099892058378720	96.293685767164040	96.217122561887780	95.784292437467580	95.839712168873040	95.642965122725720	96.017618268814000	96.067698983684360	96.271397232430040	96.160181223725680	96.098176253476720	95.817372553460180	95.979573036949920	95.802799331219460	95.965576844705860	95.307262138272860	95.810550531314580	95.439330180701140	95.681353854452140	95.388484165561280	95.475389215606880	95.324222116830560	95.321406317888440	94.973146115660400	94.844449846850660	94.548443113180660	94.282566229226380	93.770872810221100	92.813809815778320	91.482725775323820	0.000000000000000	0.000000000000000	0.000000000000000
-11.0	11	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	92.499341828024940	92.628070113819700	93.353485823406800	93.429747073350220	94.333013832802200	94.019922820800040	94.604138455193700	94.251369695022880	94.952341315535480	94.485054903733180	95.166143952520620	94.241156341562080	94.021639897805420	94.327160590110220	95.000310591518240	94.838106040801200	95.340316442441360	95.015272431516360	95.361014607972480	94.871818307658480	95.271713988426940	94.878061452810480	95.298395657311560	95.078860042890900	95.610678993162960	95.053500772635280	95.421268439338240	94.952427144001480	95.180432287580360	94.917832655284540	95.512254380203380	94.616846400762320	95.080844939751580	94.629122476676860	95.013479807426980	94.553743752296700	94.821195868175280	94.395935010357100	94.649551446079380	94.168307012307380	94.497800886331040	93.740986640090120	93.888366500304220	92.838367385715620	92.255444177289220	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-11.5	10	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	91.049740002038240	91.064028600504040	91.938202761868360	91.720630182784640	92.080308050576300	91.783657704633820	92.405186745595600	92.288205999220740	92.742916908412220	92.356719432148620	92.339182459387060	92.047477868715800	92.813083111343960	92.641516615418380	93.329288284103060	92.704833767174520	93.066072908487520	92.684781933701200	93.070252196766960	92.794728603690220	93.299171042777680	92.793636970540220	93.338666537404700	92.769294079837580	93.021874434314300	92.695297714261760	93.390635295627060	92.918077766270060	93.175844622134920	92.723581648867120	92.567024144821440	92.599212722416280	92.982834978827760	92.619804216032880	92.991815168023280	92.551708162922560	92.788770610343240	92.331421753580680	92.552729601158680	92.092351584298720	92.029336060544580	91.497284301154620	91.438786055047960	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.0	9	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	87.914685814702700	88.222840950297220	88.530996085891740	88.287996826530680	88.044997567169600	88.548688297254600	89.052379027339580	89.115506717807100	89.178634408274600	89.097320207300700	89.016006006326800	89.219695240517520	89.423384474708260	89.253520954187200	89.083657433666120	89.162722727622000	89.241788021577860	89.389782604183580	89.537777186789300	89.388045915728140	89.238314644666980	89.172135499567680	89.105956354468360	89.026684521117900	88.947412687767440	89.436405773752680	89.925398859737940	89.782301154023320	89.639203448308720	89.702675137286520	89.766146826264340	89.628616868058920	89.491086909853480	89.548068957500980	89.605051005148480	89.469843180944940	89.334635356741420	89.312087572951000	89.289539789160580	88.961094188941160	88.632648588721740	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.5	8	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	36.822451501803120	37.719687758156140	38.616924014509150	38.251729639505060	37.886535264500960	38.533541704546600	39.180548144592240	39.720930068799320	40.261311993006400	40.243460769363210	40.225609545720010	39.900774813657300	39.575940081594580	39.764427751281950	39.952915420969320	40.150386448123860	40.347857475278380	40.473795923955960	40.599734372633540	41.231350609438500	41.862966846243460	41.772231914870010	41.681496983496570	42.547590868322940	43.413684753149310	42.979337167735200	42.544989582321080	42.940401842235220	43.335814102149370	43.593851067124370	43.851888032099380	44.077394586769650	44.302901141439910	44.128467038019700	43.954032934599480	44.541024763133790	45.128016591668120	44.802687032874490	44.477357474080880	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.0	7	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	11.514208686014552	11.566417113917012	11.618625541819474	11.798181061825436	11.977736581831398	12.065023034041928	12.152309486252460	12.203901020445788	12.255492554639116	12.240032835264226	12.224573115889334	12.332465035839662	12.440356955789988	12.476709834858940	12.513062713927894	12.526368142813944	12.539673571699992	12.575263082220928	12.610852592741866	12.581618983581364	12.552385374420864	12.615137555759654	12.677889737098444	12.680061581282578	12.682233425466710	12.675864251780834	12.669495078094954	12.627080220571262	12.584665363047568	12.531905481257268	12.479145599466970	12.502540829624856	12.525936059782742	12.431205850869924	12.336475641957106	12.218498083718380	12.100520525479654	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.5	6	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	8.197472323399398	8.641628059223146	8.374734429702142	8.853580058894366	8.475913391114486	9.014818892691608	8.738388769321118	9.141641568137548	8.774143790748490	9.117972846206488	8.652532640896822	9.221391843305162	8.914313350962762	9.469427662980140	9.297020336015378	9.615001066360190	9.344272394910040	9.647701759952060	9.301504033894100	9.620019341583112	9.308234151373548	9.531519766034110	8.995439235091346	9.360161188913892	8.877189464495388	9.309188924765602	8.805365632727586	9.251828907201950	8.720090546518916	9.152873696607484	8.594435181218962	9.070459592982216	8.473475476547674	8.908617182093014	8.276825350867006	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.0	5	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	6.375679941971566	6.712263986449772	6.585935832929438	6.861697617136266	6.692663924078374	6.997322720832762	6.798541157841468	7.052374627062996	6.820641837291304	7.049791979301318	6.878364425571080	7.226045074297346	7.153314251014528	7.474918910147976	7.279037962815346	7.536614235521344	7.334178018262240	7.533638338887220	7.317953806643936	7.481624256669604	7.144515940573100	7.261793571432360	6.885782630602120	7.112841904399228	6.884705523744482	7.123454299376686	6.897194086513728	7.070923752613350	6.817823459225088	6.971714895795852	6.687991654379490	6.833645007984326	6.547692259000272	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
