7.0	47	0.499496181688062	0.567447251759411	0.645857993996140	0.693402410129250	0.760471450477338	0.842490210970611	0.917389405484751	1.033057398964879	1.125214279954426	1.250966237111495	1.372709734385318	1.554098680827823	1.713357312897807	1.934683443719523	2.130570355071053	2.411192727785336	2.613245240430583	2.898743223808346	3.030211489266885	3.317192645934690	3.395420415750501	3.652394874342077	3.693233149915608	3.927308972891035	3.848306039852340	4.010180632102847	3.918472981155160	4.037928350031676	3.908812892022418	3.930051564973267	3.639765693445237	3.598735233704518	3.306279947354538	3.308921628187577	3.080783509939237	2.936204593609856	2.623669844744901	2.431432690983074	2.132424424634577	1.946171566770090	1.715852351431014	1.560591890199666	1.365278798222691	1.261105781989542	1.112803660808733	1.039733982608302	0.951595156439704	0.866086322164558	0.792902598484705	0.703173056877654	0.630939477427709	0.581430903180700	0.516808115595811
6.5	46	0.000000000000000	0.591701267244173	0.702263988744584	0.745055391354940	0.845527793095493	0.929120717843039	1.033124204045298	1.138513353109702	1.259659263764623	1.406450897351196	1.591643075896967	1.768200512053720	2.012748372369409	2.254599780804929	2.612937391907219	2.928266254078559	3.483872956217454	3.709178145437514	4.336754666663060	4.275000439446363	4.836804393503740	4.719943880651202	5.213698946777266	5.081762506059922	5.374826643141098	5.135273566822822	5.420714129021804	5.168065600087286	5.386597949448382	5.092149192380958	5.131395929502146	4.661574803355394	4.759175819124294	4.272326746838173	4.281208348135140	3.746350486993425	3.515704917913858	2.981283685041421	2.626430638142210	2.281482832147368	2.021207051936606	1.798698475652557	1.580403179275304	1.427452241661755	1.276684182754685	1.157413235330558	1.044257528237425	0.942678708481163	0.853804242659347	0.759075633235230	0.689731854264488	0.632136107105969	0.000000000000000
6.0	45	0.568984482995738	0.674678614969461	0.826441302383083	0.844244599160159	0.947463612706653	1.032201532200101	1.147473339743699	1.257567465422563	1.368458524643169	1.595443100796056	1.819211159797634	2.054257545547268	2.314835883721178	2.727447395901718	3.138313177674333	4.059849668325154	4.684802184923162	6.831807659699160	6.332628592501478	7.969777391068766	6.956852838166890	8.521935919418604	7.359856250482330	7.396910355155820	7.433964459829312	7.447504413925630	7.461044368021950	7.419204240662408	7.377364113302868	8.707649928849580	7.132094028826994	8.346863385023656	6.796521778949072	7.747587412186770	6.025372648769730	6.628088702983836	4.711515654875686	4.039570679968122	3.110531610745473	2.706242428647715	2.288794548515484	2.036202384882681	1.730183201564214	1.588440079113801	1.409067593217692	1.275874518238300	1.125343012698277	1.024225840914396	0.920560030436291	0.824183062821683	0.736776199289041	0.677697882620041	0.641416215886904
5.5	44	0.000000000000000	0.711587407254850	0.829832858381493	0.858018090195961	0.995144061511395	1.104748458507014	1.247881605028414	1.375824644193680	1.574198931649565	1.787651821392225	2.055227796501477	2.314782626616539	2.733057277501315	3.202040741406430	4.262362371853895	5.488017056624562	9.044319386279524	12.600621715934486	13.457624705047410	14.314627694160334	14.682859201267168	15.051090708374000	15.183330295730956	15.315569883087912	15.367958496965594	15.420347110843276	15.395475227460210	15.370603344077146	15.299797862482326	15.228992380887502	15.013127654925334	14.797262928963168	14.346695701576638	13.896128474190106	12.962622247743308	12.029116021296508	8.692033895253208	5.354951769209908	4.170924120922838	3.144160723182535	2.705967421348791	2.327133313798470	2.020857396665219	1.787057280011543	1.591940078889859	1.411674231706674	1.254922479809048	1.108321612041853	1.003279711276674	0.880320388326170	0.804867686858993	0.700463008198251	0.000000000000000
5.0	43	0.702546196012049	0.792051000173307	0.923284633692076	0.972001888243004	1.070346084635953	1.211053443908637	1.363479977669261	1.550566018085628	1.764860736369188	2.016048231439728	2.299265578199510	2.664550070870171	3.100569858261115	3.970624945779720	5.221078511710258	8.561422492971332	44.970336437595630	61.231088007226460	77.491839576857300	78.433688555551060	79.375537534244840	79.802420224729200	80.229302915213580	80.163980175033380	80.098657434853200	80.193515958609080	80.288374482364980	80.390500268743180	80.492626055121380	79.990422204428580	79.488218353735760	79.341856092386820	79.195493831037880	78.375121483909080	77.554749136780300	61.307461668190620	45.060174199600940	8.315229191133370	5.074052380553432	3.915932341041559	3.063781099898676	2.650341973216287	2.239055791286648	1.995059210923880	1.759961210623528	1.560889289882544	1.374351062789390	1.227897612852405	1.103916814302381	0.982240732790687	0.901911151622511	0.786031065437077	0.715267325967936
4.5	42	0.000000000000000	0.830785763734254	0.955258386517277	1.036358744448024	1.153129910200902	1.305639254822318	1.470952800279773	1.698098714110384	1.913544212084780	2.212414789797991	2.535231449014715	2.943582220403519	3.540555318496244	4.358810671741077	6.901087721734966	11.634827929318102	48.157293671312560	82.189127925950840	83.874890439365540	87.334616285064540	86.564252588479360	88.757503853898360	89.106124265306400	89.454744676714440	89.528571941031840	89.602399205349220	89.644729640813720	89.687060076278200	89.509117320191440	89.331174564104680	89.276308454332640	89.221442344560600	88.636663741969000	88.051885139377380	84.409966586549840	82.858428985355760	47.388042673465180	11.275506613056830	6.803988592994754	4.381735160531593	3.545297544024207	2.971397687881354	2.529069729129698	2.194162561773800	1.919875970080046	1.697570654410585	1.488350486866999	1.325000962275994	1.172891893811586	1.042814576911684	0.942501671426894	0.826482775959609	0.000000000000000
4.0	41	0.746838798289773	0.881126582575613	1.030604404194752	1.103577152187068	1.200175556897315	1.366545143410049	1.516593254517129	1.757068372436362	1.978802608061559	2.332397891695640	2.685663207657839	3.176776435276755	3.759258523579266	4.884696015235146	6.389633774170430	12.197183666703876	51.344250905029480	83.409021238515720	88.483977969589480	89.198104207728800	90.789352680709740	90.859768626303640	91.805557525754860	91.420260876617580	91.956635645045160	91.733480780659480	92.255847783288280	91.681355495141020	92.062570592825040	91.555773531606280	92.017940946470680	91.415948422063260	91.656370676549420	89.972612123862160	89.174803084685960	84.161615978743060	49.715911147329440	12.059776394917894	6.484660217837162	4.915364669457698	3.764276227785209	3.203559951370534	2.711662875576989	2.362896618077394	2.027809453512271	1.792164060436520	1.556479267992029	1.388377529567265	1.219835221756283	1.109813395065384	0.998798181213771	0.887413899807896	0.797550558211819
3.5	40	0.000000000000000	0.916277364083671	1.045207470362141	1.147169903208183	1.274343492383759	1.443772507403433	1.625415203043899	1.834778913056377	2.096931659278838	2.452710961265169	2.841548212554805	3.318601789466398	4.055718033834310	5.031081091449810	7.824430073540434	12.759539404089650	52.136280470846240	84.628914551080620	88.241227354589620	90.184469895551380	91.281778433637860	92.086660444851660	92.426370341774480	92.464105658955880	92.717575015766480	93.119040488955220	92.839787939258080	92.719943528172580	92.791109127862180	92.811408023024760	92.742749883279080	92.768039720672400	92.023727738299420	91.007389594835920	89.045609453180760	85.464802972130360	50.739046943273160	12.844046176778956	7.849035019104500	5.030787071676824	4.053970064697547	3.366903014238586	2.886646602479569	2.517951581446517	2.161815574227922	1.886796865831197	1.654699431670314	1.452194666244755	1.291708358321395	1.177805600379799	1.034359253575208	0.926824083846383	0.000000000000000
3.0	39	0.831969927723870	0.942982433861194	1.086778209961959	1.187808988213547	1.306256002026104	1.493784068540590	1.706516137198659	1.907718502748558	2.121434154732245	2.524830236563012	2.909216891829814	3.481221268254957	4.113930730841769	5.411631719640650	7.117466024451840	13.209617363335362	52.928310036663020	85.116715376580040	89.667547002137000	90.778897619260140	92.066630713438660	92.478540813132820	93.349157737535580	93.054466983546120	93.330518270109600	93.150014869463820	93.264319956616200	93.153279212966500	93.570514367426360	93.237952270087560	93.373610842948480	92.970255381945260	92.663110961139960	91.546862820973540	90.535442161070840	85.916527678630840	51.762182739216880	13.111300915963050	7.036646610125060	5.367148909880808	4.053913945089567	3.489070900438600	2.950068938656184	2.571267918307294	2.214704396121706	1.955609923682316	1.723326926613275	1.508604757150937	1.316997944904743	1.192647626327199	1.034009148860881	0.942500181746719	0.862721066996378
2.5	38	0.000000000000000	0.936904233675273	1.081495597865775	1.211031837657942	1.350653733654660	1.518591627534167	1.739474958799510	1.968144806006951	2.257984432786562	2.615958938424821	3.047234610024358	3.583135660881849	4.351627571348060	5.384049031819178	8.391901794725520	13.659695322581074	53.330320202546800	85.604516202079460	89.255094751686920	91.196942865913440	91.998153067956060	92.411714356705360	93.030110728810320	93.074086267583460	93.229965781653480	92.886180762174200	93.242489556633940	93.058338999650880	93.310298244876000	93.196275846950660	93.325569220785500	93.076260003020280	92.723580160284480	91.981508566847460	89.940365181645800	86.368252385131300	52.220133931585060	13.378555655147140	8.318531129804496	5.347248012631778	4.340593200123337	3.585397703770063	3.052985780722820	2.602346757004771	2.288937277422485	1.997611506163089	1.764520081281852	1.541899490840973	1.369394986667257	1.241777811163375	1.085805877088570	0.946446427283234	0.000000000000000
2.0	37	0.862262827033061	0.967025620095088	1.091268110167926	1.236063191347954	1.366735467400426	1.558134751137878	1.764647264458263	2.023940413741003	2.326399831982232	2.687148092274474	3.080626948960950	3.676411170877376	4.325394861849446	5.665599836974308	7.406396800049986	13.675260076860036	53.732330368430580	85.729732311482780	90.551372936617760	91.362173292651000	92.317324335766800	92.696757386605320	93.285484553416940	93.239175215587000	93.629077826746660	93.283326502565160	93.761118508094460	93.287869643801880	93.416063765476040	93.369346047158040	93.656130190222560	93.257734305849180	93.173441110130260	91.981365076060140	90.876257613533580	86.293304759172300	52.678085123953240	13.293840639316228	7.511674241314004	5.693130983281176	4.375813139001943	3.686599090937004	3.074129723460260	2.684404429368925	2.341086450400373	2.053908745360734	1.795242401510071	1.586093930072217	1.376904699759937	1.247418555445735	1.120990121046791	0.980539228364129	0.866316404047530
1.5	36	0.000000000000000	0.977667309504093	1.113188410116925	1.275217350165521	1.406900795545286	1.582564645158657	1.798055741027839	2.036569752516565	2.363964423168998	2.725606649729893	3.179948632643667	3.716487211817260	4.490292923439407	5.546558654178620	8.557341866940890	13.690824831138998	53.939758209888780	85.854948420886100	89.517758390626100	91.383053032306000	92.259670681404380	92.772506300532220	92.981623199034580	92.968052214600980	93.164775977326520	92.856928913245320	93.128852131491300	92.915957301986180	93.272806555583800	93.208914385982860	93.295222909597080	93.125105920023580	92.784171190245540	91.894253013729280	89.923606992725420	86.218357133213300	52.093620211442640	13.209125623485316	8.428149477522680	5.537788540176976	4.490540874843479	3.711055797515748	3.160195076131846	2.720054786610298	2.379635534293254	2.081694623369403	1.828336591233147	1.630329128177887	1.422139832856265	1.250001589812837	1.126636650130447	0.988403961078960	0.000000000000000
1.0	35	0.878901664569251	0.985910643505169	1.108600870630158	1.256985854025775	1.403085719456543	1.597132986516026	1.808441301977869	2.071902480214818	2.367281458447301	2.765177516253771	3.197073720066566	3.768048956344119	4.372730965912302	5.790655722826164	7.585587182395954	13.915614874182672	54.147186051346980	85.919293276554280	90.281659172694500	91.435508870982940	92.565799057012460	92.745253640183060	92.900449727588160	92.926889323293780	93.205044954713180	92.920043138129680	92.981403802639220	93.029423491795160	93.550290768890100	93.157734178899780	93.190741142159360	93.057973434103540	92.943884717098980	91.984732228614080	90.705560210425480	86.326264237395840	51.509155298932040	13.335284623765236	7.454009505114430	5.745986531056460	4.337506022679248	3.737540446208044	3.135539996941079	2.751274576523623	2.375706276792941	2.091754396400458	1.806080211875227	1.623011056259575	1.431323913674400	1.278205816003160	1.147150928583199	1.009353042132147	0.896602640278463
0.5	34	0.000000000000000	0.978472729317175	1.109326482896346	1.241039475850877	1.408993297286895	1.594440279471035	1.808449753484353	2.075317407917540	2.395614170313889	2.770748236771326	3.225081854797187	3.785903927580346	4.577704141183912	5.657746088817784	8.753855010829570	14.140404917226346	55.004760965578240	85.983638132222420	89.641355522570620	91.511524221918840	92.327530853729860	92.742259475599420	92.796105286304900	92.634010396272780	92.913483620433860	92.636794881921060	92.871481821942320	92.670042093665120	93.113118295905880	92.680990418566760	92.978262083230620	92.972161957132180	92.892820785555840	92.395230973202540	90.130870022444440	86.434171341578360	51.453286423167700	13.461443624045158	8.519401051515762	5.654642056255182	4.549388053460084	3.766059967696101	3.188933083367423	2.773797245750175	2.427927912139420	2.103536473564264	1.844252260923613	1.624310971310786	1.452634122796515	1.284346831942203	1.141656612354790	1.005254638587966	0.000000000000000
0.0	33	0.882664642563095	0.988201792547260	1.109192855787175	1.254136191704621	1.397407714369126	1.591845010159973	1.755600024570970	2.062060897383010	2.369109578119390	2.768466386726243	3.146601534770512	3.802817470394073	4.494435582425218	5.834284415537058	7.631681854878196	14.030137390942158	55.862335879809500	86.142337984608060	90.788600563446700	91.529340822038260	92.490540660388680	92.566262194287660	92.907701545759340	92.848110360624620	93.178084248828420	92.956539805314460	93.197686509543920	93.141707704659300	93.551149902501500	93.029230117944560	93.069154815064200	93.100937870308220	93.260005494789660	92.177965317885520	90.988517564571360	86.360612090274040	51.397417547403360	13.392204147271734	7.507509020648274	5.811394680184974	4.439344167209805	3.766870998001852	3.080335123082337	2.773401048665423	2.458671652450301	2.129041052343293	1.843081386944175	1.639467150784771	1.470554774258670	1.288400024847074	1.129874050305794	1.011705036876051	0.914356050556856
-0.5	32	0.000000000000000	0.982476942521594	1.120704908539473	1.268904720811304	1.419223355516359	1.619932022228760	1.801887964565396	2.048216578924138	2.387018614357018	2.787406197243744	3.211659409793445	3.784328836800213	4.552253185297940	5.553274136027040	8.676313933376688	13.919869864657970	56.322844291671460	86.301037836993660	89.648921550122400	91.326697842398720	92.032100893528980	92.124547095403220	92.766146625609740	92.672645251637900	92.947389570602700	92.813593580964460	93.124008364609940	93.147952312926660	93.184390729007340	92.815625335645740	93.089894606110100	93.102429214246820	93.047174868834520	92.068107238978480	90.060161568283760	86.287052838969720	50.662210108998180	13.322964670498310	8.444274597180226	5.644083476626634	4.561506033931820	3.781744734019169	3.196084964080923	2.780800173378881	2.430745475605947	2.110874696414434	1.846880800400414	1.619921470625453	1.448748434422188	1.268824442881631	1.144277389484098	0.997335408053587	0.000000000000000
