12.0	57	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.015941413785493	0.025894419167835	0.029970294660499	0.031928294236467	0.032029361810605	0.034343891879015	0.032634424642395	0.036527870497583	0.032627587499534	0.036806267193078	0.037272445815832	0.044768021045872	0.051342341692820	0.053130714305361	0.047881269785220	0.054243348383861	0.055243954933473	0.066769383418186	0.064289684582824	0.069974915437206	0.068926415895049	0.071045501308749	0.070853260611448	0.068447784408633	0.062532404024215	0.057328798531401	0.051587968828489	0.049329344405048	0.043063814076016	0.049681242671850	0.045690452772707	0.046493796682544	0.040304134003415	0.041473614383086	0.034437784160996	0.039917746053422	0.029546965777855	0.030878802209855	0.025397118546134	0.031772281686584	0.030622860296282	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.5	56	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.036023952170316	0.027923593698285	0.029880794997082	0.034042471764737	0.038021621890688	0.038616992424319	0.040494170200127	0.041270348440338	0.046779306931125	0.041604776129641	0.043850988973980	0.046993231851653	0.053474493507709	0.058900015401810	0.064405210920781	0.060884810568940	0.067625196994898	0.073669500648441	0.083244074212005	0.081193285003508	0.084373547344826	0.078206150425883	0.081423021024747	0.082398315405540	0.081633572945538	0.073916267457314	0.062964995415916	0.060953245940442	0.058406488346223	0.056923592361031	0.063749944619526	0.054024517987553	0.052249080207642	0.047913925690676	0.051731384893615	0.047107678462578	0.051975164166269	0.040752307468444	0.038727278818620	0.034049851268963	0.038985980924861	0.035410818274312	0.033013011603719	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.0	55	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.039080622524037	0.037186639498168	0.029848213840250	0.033597836179352	0.038297175510680	0.042053009192426	0.043922815795856	0.047406792222810	0.045173491987707	0.046748039876149	0.043161221113925	0.051549618636934	0.053374999109091	0.058761974387375	0.066378015485932	0.069028416668242	0.063627564574862	0.076147055212351	0.088564776453390	0.093152116008087	0.092865833874379	0.089621234486317	0.078101617438910	0.090521444762150	0.095683407040425	0.092843346402022	0.088534097443586	0.077196336237263	0.070853531171138	0.070891378453324	0.062474122402358	0.064782791313159	0.054408594350338	0.055633795822764	0.047371103658031	0.052464613421474	0.050286380629433	0.050636861494914	0.042759821111030	0.041148097106579	0.033089026786239	0.039074589094217	0.039021420272384	0.036544656981102	0.036665350413023	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
10.5	54	0.000000000000000	0.000000000000000	0.000000000000000	0.035872466676018	0.040636961747879	0.043793769458070	0.039512997112609	0.036365160369396	0.042645137268389	0.047970423572479	0.051831815268660	0.060036690907549	0.054398592414618	0.051878139471840	0.057938999602891	0.065811265350740	0.065628299079022	0.061820389446768	0.073926224618943	0.081702875691392	0.082306416371262	0.084770682826256	0.095426138238637	0.107933779492576	0.105250103791521	0.103143939287152	0.102082515439707	0.106877733544518	0.105653722344827	0.105522308178537	0.099947583045967	0.086432720918413	0.086720687067784	0.091831371893576	0.080141485413164	0.078498503880416	0.070472472854264	0.068506405075046	0.062547407184698	0.060469584504815	0.057270367597576	0.057526080072925	0.050376557199103	0.050016261710425	0.042216803898852	0.045201928393386	0.042183495123234	0.037478845635283	0.036270247177416	0.035235627930133	0.000000000000000	0.000000000000000	0.000000000000000
10.0	53	0.000000000000000	0.000000000000000	0.033945271596526	0.037917736594244	0.043800988333389	0.047331045709110	0.048044844782723	0.046879194666669	0.047947789621000	0.052705693589448	0.055397330798757	0.061780447051819	0.060506047291375	0.065318093722074	0.070905372475060	0.077106066928788	0.081506542409490	0.081144523771382	0.085803617851681	0.093928262237912	0.099124542392540	0.101725396408409	0.100435314182327	0.116153900882881	0.117056862511976	0.120571224040214	0.120206771488247	0.120759343921253	0.114531440615826	0.119972534804958	0.119301205643333	0.106400780210546	0.097765124288009	0.096080325228594	0.087761943476307	0.088732859467887	0.080476388111259	0.079070307481574	0.073842535500898	0.068847165035825	0.060799425183131	0.061136848309604	0.051204065902030	0.052494508393048	0.040559998705358	0.046695046727595	0.047031786191883	0.041696764480788	0.035701164731225	0.036890816841402	0.038239372394819	0.000000000000000	0.000000000000000
9.5	52	0.000000000000000	0.035345636190325	0.036753256276155	0.038052219771042	0.049487764756666	0.053684580262259	0.053002666303597	0.055158983893559	0.053727608717079	0.059507230365558	0.062736070027714	0.071181719209596	0.074494053120127	0.077982815650021	0.083406753960678	0.090201087479863	0.093021696999429	0.095447545377590	0.101123442000601	0.109082013016034	0.114766173373420	0.122571046232515	0.128167435457726	0.139189647344644	0.140050528989305	0.141877322873478	0.141590683116682	0.141421430036419	0.140092477250735	0.140535184782136	0.131965725845641	0.122104069992430	0.115716398781368	0.106962861256486	0.106352030038542	0.108194602403567	0.096912446596096	0.093455901239092	0.085292043862437	0.080277114954457	0.075199528380835	0.075017822080329	0.064696760987630	0.068197707254379	0.054629128243497	0.053986473619755	0.050880860083803	0.046575261364762	0.043571221438736	0.038387102309433	0.039593447923614	0.037055185416306	0.000000000000000
9.0	51	0.031833355874258	0.034598522316150	0.039669897546726	0.047794796576448	0.062413270659975	0.057530252059779	0.055122256275848	0.057643825323578	0.052296430988200	0.064145522353980	0.064857999736945	0.079461821625487	0.088305630329517	0.091529985730742	0.094537740237770	0.103100413408781	0.104931612730773	0.114934012966929	0.114160591757099	0.126793163576383	0.128287091852592	0.143621395052143	0.150473734071417	0.160996437839460	0.162078283227121	0.169061575772795	0.162857208068581	0.167376137207385	0.163881853568559	0.161845078746991	0.145922442964664	0.142825017894477	0.136033539588550	0.131884993875706	0.122488713017811	0.121010139499756	0.105522894630467	0.104912063801294	0.093592623755299	0.091639228161779	0.084703751305422	0.078444451003861	0.064367448713781	0.068069851408073	0.055772333394498	0.059653904406513	0.055929919158811	0.053904691817686	0.053621357349526	0.046750454449682	0.044692131573898	0.039208113598598	0.039702154588553
8.5	50	0.000000000000000	0.031545199653292	0.042532793390984	0.051043798328047	0.055854578709883	0.058900901041032	0.061318980766472	0.067997630136705	0.070912339354343	0.079920428325219	0.080670793276776	0.093501937225892	0.098017444636201	0.105293756705660	0.112808128263677	0.122731213186718	0.129611451880936	0.145196302002254	0.147388652792620	0.155642957679806	0.162883195055398	0.173153708052049	0.185137461013133	0.192244086714655	0.199867089462228	0.209433488922001	0.203316018793096	0.201344057155979	0.199501770479987	0.197040833672604	0.181957850165479	0.167240019032264	0.164461786766800	0.162054861639978	0.153111251959200	0.147834347947179	0.133312643549216	0.127076835580316	0.116682788533295	0.107983422631939	0.098250190549126	0.089688781915911	0.079845779681659	0.083941916269633	0.071320811089526	0.072926891452986	0.066612848003756	0.059492229397644	0.054332357347826	0.050301226565872	0.044370109572959	0.035382982815636	0.000000000000000
8.0	49	0.042646197502134	0.042519217206249	0.047872278035870	0.051711240455540	0.051060344810478	0.061697900726980	0.063255135612304	0.076127662075298	0.083434867967248	0.086093807022891	0.084402807819048	0.100966611965063	0.104968454283734	0.122867233054598	0.128669802924559	0.144545036470315	0.145586679603999	0.167710796497126	0.174554759731322	0.192346516171837	0.194449022637146	0.212567915866753	0.224678315214411	0.236589382622330	0.235712498985134	0.245657840689364	0.239629321025821	0.243425237197650	0.235740337522808	0.235255300503423	0.217628104992384	0.211493940460049	0.192518726806407	0.195786589003206	0.180067085231832	0.174261234061631	0.152816496038901	0.151890729576023	0.138078272165625	0.129573668135915	0.110624806343231	0.102604712610147	0.081384971827311	0.085568256838949	0.072642103240986	0.078510577644277	0.078102352005581	0.065846069917035	0.053914616078260	0.053270939119850	0.047104097336431	0.042057056755438	0.037184160735025
7.5	48	0.000000000000000	0.048013193633699	0.052632458459513	0.056868540647763	0.062079221577975	0.073575221444104	0.076400828945763	0.089823014584936	0.091875371050161	0.096617123980050	0.104861300771402	0.120993248531580	0.133652253156500	0.152536918304438	0.163981048665532	0.181192450165985	0.192140864639177	0.205505444650927	0.226314591278082	0.244739324639076	0.253373342211612	0.257990617563404	0.280167433503328	0.293722629575122	0.297094700544689	0.297856053824502	0.299889657960083	0.296987233085993	0.297205517286819	0.290611925825895	0.280192482103562	0.268588911009142	0.253293366083925	0.248505682334607	0.232086907877462	0.216327007028612	0.200140004491801	0.189591314519249	0.169012786493170	0.161608171402865	0.139165963218051	0.128720290354136	0.109260508082138	0.104304036017866	0.091093409328343	0.090370963877552	0.081575149147654	0.071875082186654	0.064182600546525	0.061763816498838	0.052944785372757	0.048556986134660	0.000000000000000
7.0	47	0.037092633188881	0.048173206389844	0.057775821520718	0.062381724249802	0.066812779409556	0.077605567316024	0.078949944141709	0.092027410448155	0.097626477668411	0.110127001179448	0.117432022754931	0.138670662803578	0.156110391506249	0.177887811025970	0.193525023267147	0.220871267888683	0.236278884135798	0.267417115283534	0.280458836091003	0.309413612013585	0.316314404006824	0.342444218107554	0.344278171660374	0.369004763085366	0.361087619793999	0.380459829478317	0.365086023904014	0.378430379781899	0.365482572712581	0.371089793346995	0.343940986586827	0.338698399245959	0.303560144185545	0.309987472999080	0.283447856914799	0.272974695821738	0.241825200380443	0.226752024957165	0.186773387884941	0.179318667752868	0.155710584771971	0.144531919685186	0.122632734129238	0.112980394298072	0.097056534176970	0.096129987367767	0.085952198520827	0.078430848433719	0.069176887422347	0.063865140461807	0.054354241521098	0.051737687100582	0.043261855558308
6.5	46	0.000000000000000	0.049811177216077	0.065289212958862	0.068069755421170	0.079671209733605	0.091084324268728	0.094758013964858	0.101710205397565	0.111464736771349	0.128832380314402	0.140649426696760	0.160146988421553	0.181461356091897	0.209378911026046	0.242855252480488	0.272488713985801	0.319594921365951	0.347425296256407	0.403746475403333	0.396141883317436	0.451833684833617	0.451193679199615	0.490509345778296	0.476930631311967	0.508400203676501	0.497809620390755	0.514707745865584	0.486165689425008	0.505698477106043	0.484323688262677	0.483726942596746	0.438703555202321	0.443219752130202	0.404436208561368	0.399590555091260	0.350298718963098	0.332039868257260	0.288818197044026	0.243837134860049	0.213182526951694	0.186945723471904	0.171064069485400	0.143489951684886	0.127928272868214	0.113512724116398	0.111140252895719	0.096701107790713	0.086719225605047	0.078147291016882	0.070165616404947	0.063305145162529	0.060777665188264	0.000000000000000
6.0	45	0.045823704828143	0.062325161650908	0.085500097677483	0.080251577510412	0.092717979834967	0.099053219127854	0.107287582051431	0.114220929420020	0.117689883705017	0.140438582400148	0.156186315296152	0.181359994415936	0.200209133413741	0.251644466804407	0.296028361642959	0.370635042929710	0.422186791085797	0.629256841980432	0.590959885948488	0.741365036019268	0.643684772810594	0.799037502891440	0.689634900941226	0.825895625506624	0.697772943209281	0.837937958435488	0.709769649742560	0.827554601012192	0.686821958023904	0.812490908231543	0.667939540335158	0.773558069911480	0.626179100571576	0.722916817513010	0.560179435925775	0.618856047083921	0.447217356641472	0.388071348216671	0.286574427559534	0.250822665011333	0.207825712678552	0.187362333500821	0.152334730256691	0.140423003846824	0.117925836524687	0.116438971163557	0.102992754141261	0.094455859816953	0.086527434635187	0.075760454200784	0.067923057535807	0.062912050488560	0.063171653243182
5.5	44	0.000000000000000	0.068165666881930	0.080123487918596	0.074718477108029	0.092432959552941	0.105122990356290	0.116505939401955	0.130196046526068	0.141208631232166	0.159045750285021	0.184137560035744	0.208897540532300	0.248501240718478	0.300961461134882	0.391440807477385	0.491836305004284	1.508129771091840	1.156455394631035	2.673525507366365	1.334673602000555	2.795382508375658	1.411636658614327	2.850804615353419	1.439244026564022	2.849569799974231	1.446399620399357	2.859242487923026	1.427461106857294	2.842003355668794	1.410878446304432	2.784751918454562	1.361410083536863	2.745680689071312	1.300872524993323	2.621881006095302	1.117728676805337	1.781213125868960	0.529675411621652	0.401665150434722	0.295707992855550	0.253229126478369	0.218224821582642	0.183786014698704	0.163503175737704	0.142048391300383	0.133697041092562	0.116549950026083	0.101584024886317	0.093787376215934	0.078425708227197	0.072888559428999	0.059775825986989	0.000000000000000
5.0	43	0.065017955301343	0.075134326220618	0.092109710006941	0.090862549782755	0.097172390912478	0.109854595016566	0.123417138674032	0.141659742360392	0.157902844412560	0.185688711169488	0.212420634029505	0.245976496146861	0.283936827792990	0.365536508293227	0.476937102127415	1.500949373837734	3.962040593646244	5.237556803340036	7.612013146885380	6.383586130995688	7.791535000077158	6.497542801923600	7.862702875294104	6.529730060435154	7.814862609724264	6.529204813724062	7.853339574692892	6.526653851885104	7.842851911489546	6.468480100559708	7.698779603641796	6.414573691960574	7.694261047183486	6.330632559986966	7.508743386656774	5.494403426241338	5.030231058407378	1.823371935735532	0.494702769702152	0.376846160629989	0.291157978796731	0.249457395525279	0.201081331217780	0.180767244526654	0.153067511846581	0.143127119768323	0.127925979984190	0.114302003302316	0.108612337115033	0.092037032321965	0.085429645966006	0.071722407057943	0.064779756085315
4.5	42	0.000000000000000	0.075243972692258	0.091725774463045	0.099449621103571	0.103201195318431	0.113705860123464	0.131904046566936	0.155122939828907	0.175326983641439	0.213385615950868	0.239075405134077	0.278650982232649	0.327702216458318	0.400310642117620	0.634963619876048	1.072983494572995	4.461495154959625	8.219718078197486	8.388436217389630	8.796122775019652	8.669425016493340	8.924296673708810	8.758376108100020	9.002110730158230	8.761391224687496	9.002217450079730	8.775489601836480	8.982962814500682	8.744201309077650	8.921410440803054	8.674820342646598	8.903844033480150	8.644907582095052	8.818653281114276	8.393245363829302	8.320910583095866	5.075027225131350	1.238878503210947	0.700747461043498	0.425815901165523	0.338189013269773	0.287365450503962	0.237785090057504	0.205416959304551	0.175172416132604	0.157817946149958	0.136736268888053	0.119085671223725	0.109219837375195	0.095680437979624	0.088224675120592	0.076904400193462	0.000000000000000
